idx,car_position_x,car_position_y,cte,etheta,cmd_vel.linear.x,cmd_vel.angular.z
1168,-9.59642,9.92622,-0.594367,0.824381,0.5,0.858141
1169,-9.63133,9.8911,-0.500484,0.742716,0.5,0.779647
1170,-9.66379,9.85293,-0.428035,0.667344,0.5,0.680445
1171,-9.69321,9.81293,-0.37216,0.601754,0.5,0.587614
1172,-9.72022,9.77104,-0.327029,0.544239,0.5,0.55511
1173,-9.7447,9.7279,-0.289125,0.488536,0.5,0.487247
1174,-9.76697,9.68347,-0.25775,0.441549,0.5,0.416948
1175,-9.78742,9.63781,-0.230931,0.401335,0.5,0.396483
1176,-9.80591,9.59166,-0.207545,0.362107,0.5,0.351155
1177,-9.82282,9.54438,-0.187026,0.325959,0.5,0.303465
1178,-9.83803,9.49694,-0.169309,0.295557,0.5,0.259046
1179,-9.85191,9.44907,-0.153639,0.269567,0.5,0.249168
1180,-9.86457,9.40087,-0.139594,0.244875,0.5,0.221042
1181,-9.87611,9.35236,-0.127034,0.222938,0.5,0.193197
1182,-9.88666,9.30362,-0.115737,0.203746,0.5,0.169468
1183,-9.89633,9.25467,-0.105508,0.186903,0.5,0.167345
1184,-9.90518,9.20556,-0.0962093,0.170275,0.5,0.150728
1185,-9.91326,9.15631,-0.0877959,0.155284,0.5,0.132712
1186,-9.92065,9.10694,-0.0801607,0.142076,0.5,0.116922
1187,-9.92742,9.05747,-0.0731997,0.130431,0.5,0.115982
1188,-9.93362,9.00793,-0.0668483,0.118885,0.5,0.10467
1189,-9.93928,8.95831,-0.0610769,0.108459,0.5,0.0922624
1190,-9.94446,8.90864,-0.0558197,0.0992637,0.5,0.081354
1191,-9.9492,8.85891,-0.0510124,0.0911522,0.5,0.0808164
1192,-9.95354,8.80915,-0.0466188,0.0831012,0.5,0.0729826
1193,-9.9575,8.75935,-0.0447334,0.0780688,0.5,0.0643635
1194,-9.96113,8.70952,-0.0505427,0.0815723,0.5,0.0567793
1195,-9.96445,8.65966,-0.0536823,0.0828776,0.5,0.0564451
1196,-9.96749,8.60978,-0.0580125,0.0853018,0.5,0.0509924
1197,-9.97026,8.55989,-0.0633512,0.0891899,0.5,0.0449821
1198,-9.9728,8.50998,-0.0815727,0.106485,0.5,0.0396914
1199,-9.97512,8.46006,-0.0894114,0.113901,0.5,0.0394709
1200,-9.97725,8.41013,-0.0978094,0.121903,0.5,0.0356646
1201,-9.97919,8.36018,-0.106684,0.130772,0.5,0.0314659
1202,-9.98097,8.31023,-0.133173,0.157039,0.5,0.0277691
1203,-9.98259,8.26028,-0.143597,0.168234,0.5,0.0276188
1204,-9.98408,8.21031,-0.154295,0.17978,0.5,0.0249583
1205,-9.98544,8.16035,-0.165212,0.191865,0.5,0.0220231
1206,-9.98668,8.11038,-0.198525,0.224932,0.5,0.0194381
1207,-9.98782,8.0604,-0.210539,0.238632,0.5,0.0193338
1208,-9.98887,8.01042,-0.222672,0.252534,0.5,0.0174733
1209,-9.98982,7.96044,-0.234874,0.266752,0.5,0.0154203
1210,-9.99069,7.91046,-0.274534,0.305178,0.5,0.0136119
1211,-9.99148,7.86047,-0.287591,0.320477,0.5,0.013539
1212,-9.99221,7.81048,-0.30067,0.335861,0.5,0.0122373
1213,-9.99288,7.7605,-0.313721,0.351386,0.5,0.0108008
1214,-9.99349,7.71051,-0.359703,0.39387,0.5,0.00953574
1215,-9.99404,7.66051,-0.373474,0.410018,0.5,0.00948404
1216,-9.99455,7.61052,-0.3872,0.426147,0.5,0.00857354
1217,-9.99502,7.56053,-0.400829,0.442274,0.5,0.00756852
1218,-9.99545,7.51053,-0.453369,0.487474,0.5,0.00668381
1219,-9.99584,7.46054,-0.467645,0.503816,0.5,0.00664756
1220,-9.99619,7.41054,-0.481828,0.520049,0.5,0.00601057
1221,-9.99652,7.36055,-0.495864,0.536168,0.5,0.00530778
1222,-9.99682,7.31055,-0.555378,0.582706,0.5,0.0046887
1223,-9.99709,7.26056,-0.570029,0.59869,0.5,0.00466277
1224,-9.99734,7.21056,-0.584549,0.614493,0.5,0.00421676
1225,-9.99757,7.16056,-0.598882,0.6301,0.5,0.00372482
1226,-9.99778,7.11056,-0.665937,0.676663,0.5,0.00329171
1227,-9.99797,7.06057,-0.680883,0.691858,0.5,0.0032729
1228,-9.99814,7.01057,-0.695666,0.706824,0.5,0.00296096
1229,-9.9983,6.96057,-0.71023,0.721542,0.5,0.00261712
1230,-9.99845,6.91057,-0.785535,0.766991,0.5,0.00231445
1231,-9.99858,6.86057,-0.800735,0.781103,0.5,0.0023014
1232,-9.9987,6.81058,-0.815745,0.794962,0.5,0.0020833
1233,-9.99882,6.76058,-0.830507,0.80855,0.5,0.00184314
1234,-9.99892,6.71058,-0.914918,0.852002,0.5,0.00163126
1235,-9.99901,6.66058,-0.930364,0.864872,0.5,0.00162152
1236,-9.9991,6.61058,-0.945594,0.877483,0.5,0.00146882
1237,-9.99917,6.56058,-0.960553,0.88982,0.5,0.00130066
1238,-9.99925,6.51058,-1.05509,0.930676,0.5,0.00115263
1239,-9.99931,6.46058,-1.0708,0.942251,0.5,0.00114518
1240,-9.99937,6.41058,-1.08627,0.953577,0.5,0.00103861
1241,-9.99943,6.36058,-1.10145,0.964643,0.5,0.000921291
1242,-9.99948,6.31058,-1.20732,1.00256,0.5,0.000818289
1243,-9.99952,6.26058,-1.22334,1.01287,0.5,0.000813009
1244,-9.99956,6.21058,-1.2391,1.02295,0.5,0.000738693
1245,-9.9996,6.16058,-1.25455,1.03279,0.5,0.000657079
1246,-9.99964,6.11058,-1.3732,1.06765,0.5,0.000585106
1247,-9.99967,6.06058,-1.38961,1.07678,0.5,0.00058104
1248,-9.9997,6.01059,-1.40575,1.0857,0.5,0.000529136
1249,-9.99973,5.96059,-1.42155,1.0944,0.5,0.000471992
1250,-9.99975,5.91059,-1.55467,1.12621,0.5,0.000421612
1251,-9.99977,5.86059,-1.57159,1.13426,0.5,0.000418192
1252,-9.99979,5.81059,-1.58822,1.14213,0.5,0.000381754
1253,-9.99981,5.76059,-1.60449,1.14981,0.5,0.000342182
1254,-9.99983,5.71059,-1.75413,1.1787,0.5,0.000307427
1255,-9.99984,5.66059,-1.77172,1.18579,0.5,0.000304851
1256,-9.99986,5.61059,-1.789,1.19273,0.5,0.000279908
1257,-9.99987,5.56059,-1.80591,1.1995,0.5,0.00025275
1258,-9.99988,5.51059,-1.97453,1.22564,0.5,0.000228541
1259,-9.9999,5.46059,-1.99301,1.23189,0.5,0.000226281
1260,-9.99991,5.41059,-2.01116,1.238,0.5,0.000208859
1261,-9.99991,5.36059,-2.02894,1.24398,0.5,0.000189712
1262,-9.99992,5.31059,-2.21952,1.26758,0.5,0.000173132
1263,-9.99993,5.26059,-2.23919,1.2731,0.5,0.000170871
1264,-9.99994,5.21059,-2.25851,1.27849,0.5,0.000158283
1265,-9.99994,5.16059,-2.27746,1.28377,0.5,0.000145024
1266,-9.99995,5.11059,-2.49364,1.30504,0.5,0.000133692
1267,-9.99996,5.06059,-2.51487,1.30992,0.5,0.000132052
1268,-9.99996,5.01059,-2.53576,1.31469,0.5,0.000123976
1269,-9.99997,4.96059,-2.55627,1.31937,0.5,0.000115727
1270,-9.99997,4.91059,-2.80257,1.33851,0.5,0.000108403
1271,-9.99997,4.86059,-2.82591,1.34284,0.5,0.000107004
1272,-9.99998,4.81059,-2.84891,1.34707,0.5,0.000101335
1273,-9.99998,4.76059,-2.87154,1.35122,0.5,9.55811e-05
1274,-9.99998,4.71059,-3.1536,1.36843,0.5,9.08286e-05
1275,-9.99999,4.66059,-3.17975,1.37228,0.5,8.93626e-05
1276,-9.99999,4.61059,-3.20557,1.37605,0.5,8.60564e-05
1277,-9.99999,4.56059,-3.23105,1.37974,0.5,8.29123e-05
1278,-9.99999,4.51059,-3.55596,1.39519,0.5,8.03951e-05
1279,-9.99999,4.46059,-3.58585,1.39862,0.5,8.03589e-05
1280,-10,4.41059,-3.61549,1.40198,0.5,7.94212e-05
1281,-10,4.36059,-3.64484,1.40528,0.5,7.84299e-05
1282,-10,4.31059,-4.02177,1.41913,0.5,7.76098e-05
1283,-10,4.26059,-4.05682,1.4222,0.5,7.72495e-05
1284,-10,4.21059,-4.0917,1.42521,0.5,7.65935e-05
1285,-10,4.16059,-4.1264,1.42816,0.5,7.63732e-05
1286,-10,4.11059,-4.56728,1.44056,0.5,7.59705e-05
1287,-10,4.06059,-4.60936,1.4433,0.5,7.52568e-05
1288,-10,4.01059,-4.6514,1.446,0.5,7.54008e-05
1289,-10,3.96059,-4.69341,1.44865,0.5,7.60671e-05
1290,-10,3.91059,-5.21397,1.45971,0.5,7.68628e-05
1291,-10,3.86059,-5.26578,1.46218,0.5,7.65776e-05
1292,-10,3.81059,-5.31783,1.4646,0.5,7.72632e-05
1293,-10,3.76059,-5.37017,1.46698,0.5,7.83052e-05
1294,-10,3.71059,-5.99194,1.47683,0.5,7.8866e-05
1295,-10,3.66059,-6.0576,1.47905,0.5,7.73836e-05
1296,-10,3.61059,-6.12391,1.48123,0.5,7.71765e-05
1297,-10,3.56059,-6.19095,1.48337,0.5,7.75014e-05
1298,-10,3.51059,-6.94357,1.49209,0.5,7.77457e-05
1299,-10,3.46059,-7.02889,1.49409,0.5,7.55333e-05
1300,-10,3.41058,-7.11549,1.49605,0.5,7.5247e-05
1301,-10,3.36058,-7.20354,1.49798,0.5,7.6156e-05
1302,-10,3.31058,-8.12883,1.50566,0.5,7.70412e-05
1303,-10,3.26058,-8.2427,1.50745,0.5,7.5229e-05
1304,-10,3.21058,-8.35906,1.50921,0.5,7.57165e-05
1305,-10,3.16058,-8.47829,1.51094,0.5,7.68138e-05
1306,-10,3.11058,-9.63791,1.51767,0.5,7.79183e-05
1307,-10,3.06058,-9.79498,1.51927,0.5,7.56649e-05
1308,-10,3.01058,-9.95667,1.52085,0.5,7.57411e-05
1309,-10,2.96058,-10.1236,1.5224,0.5,7.66107e-05
1310,-10,2.91058,-11.6114,1.52823,0.5,7.70357e-05
1311,-10,2.86058,-11.8353,1.52966,0.5,7.40972e-05
1312,-10,2.81058,-12.0675,1.53107,0.5,7.38801e-05
1313,-10,2.76058,-12.309,1.53245,0.5,7.44535e-05
1314,-10,2.71058,-14.2725,1.53745,0.5,7.50196e-05
1315,-10,2.66058,-14.6031,1.53871,0.5,7.23408e-05
1316,-10,2.61058,-14.9489,1.53996,0.5,7.27742e-05
1317,-10,2.56058,-15.3122,1.54117,0.5,7.40402e-05
1318,-10,2.51058,-17.9982,1.5454,0.5,7.51395e-05
1319,-10,2.46058,-18.5098,1.5465,0.5,7.27183e-05
1320,-10,2.41058,-19.0513,1.54759,0.5,7.30965e-05
1321,-10,2.36058,-19.627,1.54865,0.5,7.38669e-05
1322,-10,2.31058,-23.4771,1.55214,0.5,7.46524e-05
1323,-10,2.26058,-24.3154,1.5531,0.5,7.13901e-05
1324,-10,2.21058,-25.2135,1.55403,0.5,7.16039e-05
1325,-10,2.16058,-26.181,1.55494,0.5,7.22101e-05
1326,-10,2.11058,-32.0451,1.55775,0.5,7.2829e-05
1327,-10,2.06058,-33.5146,1.55855,0.5,7.00167e-05
1328,-10,2.01058,-35.1162,1.55933,0.5,7.05492e-05
1329,-10,1.96058,-36.8728,1.56008,0.5,7.17281e-05
1330,-10,1.91058,-46.5774,1.56226,0.5,7.3168e-05
1331,-10,1.86058,-49.4201,1.56291,0.5,7.07701e-05
1332,-10,1.81058,-52.5958,1.56353,0.5,7.15464e-05
1333,-10,1.76058,-56.1762,1.56413,0.5,7.25411e-05
1334,-10,1.71058,-74.318,1.56574,0.5,7.35705e-05
1335,-10,1.66058,-80.6679,1.56623,0.5,7.04734e-05
1336,-10,1.61058,-88.0121,1.5667,0.5,7.03369e-05
1337,-10,1.56058,-96.6073,1.56715,0.5,7.12236e-05
1338,-10,1.51058,-137.457,1.56822,0.5,7.1923e-05
1339,-10,1.46058,-155.012,1.56857,0.5,6.91389e-05
1340,-10,1.41058,-176.578,1.56888,0.5,6.9768e-05
1341,-10,1.36058,-203.558,1.56918,0.5,7.06307e-05
1342,-10,1.31058,-330.197,1.5698,0.5,7.15027e-05
1343,-10,1.26058,-401.677,1.56999,0.5,6.86862e-05
1344,-10,1.21058,-500.333,1.57017,0.5,6.95092e-05
1345,-10,1.16058,-641.694,1.57032,0.5,7.0359e-05
1346,-10,1.11058,-1407.11,1.57058,0.5,7.10043e-05
1347,-10,1.06058,-2099.12,1.57065,0.5,6.81709e-05
1348,-10,1.01058,-3411.86,1.57071,0.5,6.87537e-05
1349,-10,0.960582,-6371.03,1.57075,0.5,6.93563e-05
1350,-10,0.910582,6.22621e+08,-1.5708,0.5,6.99555e-05
1351,-10,0.860582,-1.07178e+06,1.5708,0.5,6.70814e-05
1352,-10,0.810582,-869952,1.5708,0.5,6.76074e-05
1353,-10,0.760582,-557136,1.57079,0.5,0.743473
1354,-9.99847,0.710694,-10.5569,1.50722,0.5,1.11737
1355,-9.99282,0.661107,-3.80792,1.40696,0.5,1.2323
1356,-9.9815,0.610773,-2.04712,1.28823,0.5,1.25595
1357,-9.96391,0.561983,-1.30707,1.15998,0.5,1.22512
1358,-9.94069,0.516257,-0.94268,1.04116,0.5,1.15175
1359,-9.91335,0.474822,-0.730629,0.933364,0.5,1.0116
1360,-9.88111,0.435458,-0.591193,0.838047,0.5,0.880634
1361,-9.84636,0.400274,-0.492298,0.749806,0.5,0.825308
1362,-9.80812,0.367244,-0.419675,0.676518,0.5,0.713355
1363,-9.7684,0.337627,-0.362186,0.606318,0.5,0.675914
1364,-9.72575,0.310258,-0.314226,0.535381,0.5,0.586435
1365,-9.68162,0.286025,-0.275981,0.470249,0.5,0.487107
1366,-9.6364,0.264569,-0.245621,0.417046,0.5,0.392868
1367,-9.59035,0.245365,-0.220726,0.375281,0.5,0.354312
1368,-9.5438,0.228028,-0.199403,0.339403,0.5,0.301917
1369,-9.49657,0.212189,-0.180756,0.30911,0.5,0.25943
1370,-9.44897,0.197706,-0.164231,0.282824,0.5,0.252779
1371,-9.40102,0.184455,-0.149382,0.257541,0.5,0.225425
1372,-9.35266,0.172319,-0.136065,0.235191,0.5,0.197592
1373,-9.30405,0.161192,-0.124064,0.215591,0.5,0.174323
1374,-9.25522,0.150958,-0.113176,0.198291,0.5,0.17378
1375,-9.20622,0.141567,-0.103255,0.181049,0.5,0.15743
1376,-9.15706,0.132979,-0.094266,0.16542,0.5,0.139251
1377,-9.10777,0.125112,-0.0860994,0.15159,0.5,0.123181
1378,-9.05837,0.117885,-0.0786472,0.139351,0.5,0.122774
1379,-9.00888,0.111261,-0.071841,0.127157,0.5,0.111128
1380,-8.95932,0.10521,-0.0656525,0.116114,0.5,0.0981899
1381,-8.90968,0.0996736,-0.0600127,0.106353,0.5,0.0867616
1382,-8.85999,0.0945916,-0.0548533,0.0977251,0.5,0.0863651
1383,-8.81026,0.089937,-0.0501361,0.0891428,0.5,0.0781058
1384,-8.76049,0.0856879,-0.0458396,0.0813778,0.5,0.0689659
1385,-8.71068,0.0818017,-0.0480695,0.0809582,0.5,0.0609052
1386,-8.66084,0.0782363,-0.0497952,0.0805668,0.5,0.0605927
1387,-8.61098,0.0749717,-0.0529326,0.0814815,0.5,0.0547787
1388,-8.5611,0.0719925,-0.0572565,0.0840456,0.5,0.0483552
1389,-8.51121,0.0692685,-0.0735013,0.0991443,0.5,0.0426941
1390,-8.46129,0.0667698,-0.0806404,0.105596,0.5,0.0424639
1391,-8.41137,0.0644824,-0.0884252,0.112703,0.5,0.0383838
1392,-8.36144,0.0623953,-0.0967624,0.120764,0.5,0.0338796
1393,-8.31149,0.0604872,-0.121795,0.145473,0.5,0.0299111
1394,-8.26154,0.0587372,-0.131817,0.156043,0.5,0.029746
1395,-8.21158,0.0571353,-0.142158,0.167,0.5,0.0268872
1396,-8.16162,0.0556737,-0.152759,0.178551,0.5,0.0237323
1397,-8.11165,0.0543376,-0.184807,0.210405,0.5,0.0209532
1398,-8.06168,0.0531123,-0.196575,0.223693,0.5,0.0208363
1399,-8.0117,0.0519907,-0.208487,0.23721,0.5,0.0188345
1400,-7.96172,0.0509674,-0.220494,0.251083,0.5,0.0166256
1401,-7.91174,0.050032,-0.258948,0.288563,0.5,0.0146798
1402,-7.86176,0.0491743,-0.271849,0.303616,0.5,0.0145967
1403,-7.81177,0.0483891,-0.284788,0.318776,0.5,0.0131948
1404,-7.76178,0.0476728,-0.297717,0.334109,0.5,0.0116483
1405,-7.71179,0.047018,-0.342483,0.375909,0.5,0.010286
1406,-7.6618,0.0464176,-0.356154,0.391952,0.5,0.0102271
1407,-7.61181,0.045868,-0.369792,0.407996,0.5,0.00924584
1408,-7.56182,0.0453666,-0.383347,0.424065,0.5,0.0081637
1409,-7.51183,0.0449083,-0.434617,0.468852,0.5,0.00721066
1410,-7.46183,0.0444881,-0.448831,0.485212,0.5,0.00716926
1411,-7.41184,0.0441034,-0.462961,0.50148,0.5,0.00648281
1412,-7.36184,0.0437524,-0.476953,0.517654,0.5,0.00572571
1413,-7.31185,0.0434316,-0.535111,0.564049,0.5,0.00505877
1414,-7.26185,0.0431375,-0.549724,0.580151,0.5,0.00502909
1415,-7.21185,0.0428682,-0.564214,0.596084,0.5,0.00454833
1416,-7.16186,0.0426226,-0.578523,0.611836,0.5,0.0040182
1417,-7.11186,0.0423981,-0.64411,0.658502,0.5,0.00355121
1418,-7.06186,0.0421923,-0.659034,0.673888,0.5,0.00352976
1419,-7.01186,0.0420038,-0.673801,0.689054,0.5,0.0031933
1420,-6.96187,0.0418319,-0.688354,0.703979,0.5,0.00282258
1421,-6.91187,0.0416748,-0.76205,0.749733,0.5,0.0024962
1422,-6.86187,0.0415307,-0.777236,0.764083,0.5,0.00248115
1423,-6.81187,0.0413989,-0.792238,0.778183,0.5,0.00224613
1424,-6.76187,0.0412785,-0.806998,0.792014,0.5,0.00198714
1425,-6.71187,0.0411685,-0.88963,0.835918,0.5,0.00175902
1426,-6.66188,0.0410677,-0.905064,0.849046,0.5,0.001748
1427,-6.61188,0.0409754,-0.920289,0.861915,0.5,0.00158336
1428,-6.56188,0.0408912,-0.935247,0.874509,0.5,0.00140196
1429,-6.51188,0.0408142,-1.0278,0.91591,0.5,0.00124215
1430,-6.46188,0.0407436,-1.0435,0.927745,0.5,0.00123378
1431,-6.41188,0.040679,-1.05896,0.939328,0.5,0.00111855
1432,-6.36188,0.0406201,-1.07414,0.950646,0.5,0.000991873
1433,-6.31188,0.0405662,-1.17779,0.989155,0.5,0.000880472
1434,-6.26188,0.0405168,-1.19379,0.999714,0.5,0.000874604
1435,-6.21188,0.0404716,-1.20954,1.01004,0.5,0.00079448
1436,-6.16188,0.0404303,-1.22497,1.02012,0.5,0.000706404
1437,-6.11188,0.0403926,-1.34111,1.05557,0.5,0.000628881
1438,-6.06188,0.040358,-1.35749,1.06492,0.5,0.000624446
1439,-6.01188,0.0403263,-1.37359,1.07407,0.5,0.000568374
1440,-5.96188,0.0402974,-1.38937,1.08299,0.5,0.00050671
1441,-5.91188,0.040271,-1.51964,1.11538,0.5,0.000452356
1442,-5.86188,0.0402468,-1.53651,1.12364,0.5,0.000448576
1443,-5.81188,0.0402246,-1.55308,1.13171,0.5,0.000409269
1444,-5.76188,0.0402044,-1.56931,1.13959,0.5,0.000366291
1445,-5.71188,0.0401859,-1.7157,1.16902,0.5,0.000328569
1446,-5.66188,0.0401689,-1.7332,1.1763,0.5,0.000325757
1447,-5.61188,0.0401534,-1.7504,1.18341,0.5,0.000298671
1448,-5.56188,0.0401392,-1.76723,1.19035,0.5,0.000269133
1449,-5.51188,0.0401263,-1.9321,1.217,0.5,0.0002432
1450,-5.46188,0.0401144,-1.95045,1.22341,0.5,0.000240961
1451,-5.41188,0.0401034,-1.96848,1.22968,0.5,0.000222319
1452,-5.36188,0.0400935,-1.98614,1.2358,0.5,0.000201773
1453,-5.31188,0.0400844,-2.17236,1.25987,0.5,0.000183606
1454,-5.26188,0.0400761,-2.19184,1.26553,0.5,0.000181335
1455,-5.21188,0.0400684,-2.21099,1.27106,0.5,0.000168012
1456,-5.16188,0.0400615,-2.22975,1.27647,0.5,0.000153644
1457,-5.11188,0.0400551,-2.44085,1.29816,0.5,0.000141042
1458,-5.06188,0.0400492,-2.46183,1.30316,0.5,0.000139023
1459,-5.01188,0.0400439,-2.48246,1.30805,0.5,0.000129916
1460,-4.96188,0.040039,-2.50272,1.31284,0.5,0.000120289
1461,-4.91188,0.0400345,-2.74301,1.33237,0.5,0.000111953
1462,-4.86188,0.0400304,-2.76597,1.3368,0.5,0.000110438
1463,-4.81188,0.0400266,-2.7886,1.34114,0.5,0.000104608
1464,-4.76188,0.0400232,-2.81085,1.34538,0.5,9.86364e-05
1465,-4.71188,0.04002,-3.08572,1.36295,0.5,9.37178e-05
1466,-4.66188,0.040017,-3.11134,1.36688,0.5,9.30432e-05
1467,-4.61188,0.0400143,-3.13665,1.37073,0.5,8.99502e-05
1468,-4.56188,0.0400118,-3.16161,1.37451,0.5,8.66978e-05
1469,-4.51188,0.0400095,-3.47789,1.39029,0.5,8.38597e-05
1470,-4.46188,0.0400073,-3.50712,1.39379,0.5,8.28785e-05
1471,-4.41188,0.0400053,-3.53609,1.39723,0.5,8.04698e-05
1472,-4.36188,0.0400035,-3.56476,1.40061,0.5,7.79248e-05
1473,-4.31188,0.0400019,-3.93117,1.41475,0.5,7.57977e-05
1474,-4.26188,0.0400003,-3.96524,1.41788,0.5,7.46652e-05
1475,-4.21188,0.0399988,-3.99907,1.42095,0.5,7.39252e-05
1476,-4.16188,0.0399975,-4.03266,1.42397,0.5,7.40902e-05
1477,-4.11188,0.0399961,-4.46035,1.43663,0.5,7.52041e-05
1478,-4.06188,0.0399949,-4.50095,1.43943,0.5,7.63652e-05
1479,-4.01188,0.0399936,-4.54151,1.44218,0.5,7.80185e-05
1480,-3.96188,0.0399925,-4.58207,1.44489,0.5,7.94815e-05
1481,-3.91188,0.0399914,-5.08626,1.4562,0.5,8.02779e-05
1482,-3.86188,0.0399904,-5.13626,1.45872,0.5,7.89189e-05
1483,-3.81188,0.0399894,-5.18647,1.4612,0.5,7.79389e-05
1484,-3.76188,0.0399886,-5.23689,1.46363,0.5,7.69755e-05
1485,-3.71188,0.0399878,-5.83779,1.4737,0.5,7.60373e-05
1486,-3.66188,0.0399871,-5.90064,1.47596,0.5,7.35046e-05
1487,-3.61188,0.0399864,-5.96393,1.47819,0.5,7.3183e-05
1488,-3.56188,0.0399858,-6.02776,1.48037,0.5,7.40642e-05
1489,-3.51188,0.0399852,-6.75264,1.4893,0.5,7.55553e-05
1490,-3.46188,0.0399846,-6.83353,1.49133,0.5,7.50614e-05
1491,-3.41188,0.039984,-6.9156,1.49333,0.5,7.66621e-05
1492,-3.36188,0.0399834,-6.99908,1.4953,0.5,7.86424e-05
1493,-3.31188,0.0399828,-7.88757,1.50317,0.5,8.01586e-05
1494,-3.26188,0.0399823,-7.99556,1.505,0.5,7.82234e-05
1495,-3.21188,0.0399819,-8.10593,1.5068,0.5,7.78509e-05
1496,-3.16188,0.0399815,-8.21895,1.50857,0.5,7.75609e-05
1497,-3.11188,0.0399811,-9.32869,1.51548,0.5,7.69474e-05
1498,-3.06188,0.0399808,-9.4767,1.51712,0.5,7.32679e-05
1499,-3.01188,0.0399805,-9.62858,1.51873,0.5,7.24678e-05
1500,-2.96188,0.0399803,-9.78487,1.52031,0.5,7.2894e-05
1501,-2.91188,0.03998,-11.2005,1.52631,0.5,7.38002e-05
1502,-2.86188,0.0399798,-11.4087,1.52777,0.5,7.19406e-05
1503,-2.81188,0.0399796,-11.6242,1.5292,0.5,7.31448e-05
1504,-2.76188,0.0399793,-11.8481,1.53061,0.5,7.50769e-05
1505,-2.71188,0.0399791,-13.7046,1.53576,0.5,7.68636e-05
1506,-2.66188,0.0399788,-14.0107,1.53706,0.5,7.49181e-05
1507,-2.61188,0.0399786,-14.3311,1.53833,0.5,7.53113e-05
1508,-2.56188,0.0399784,-14.6675,1.53958,0.5,7.57762e-05
1509,-2.51188,0.0399783,-17.1904,1.54395,0.5,7.57472e-05
1510,-2.46188,0.0399781,-17.6614,1.54509,0.5,7.19495e-05
1511,-2.41188,0.0399781,-18.1582,1.54621,0.5,7.11258e-05
1512,-2.36188,0.039978,-18.6839,1.5473,0.5,7.11987e-05
1513,-2.31188,0.0399779,-22.2613,1.55093,0.5,7.16878e-05
1514,-2.26188,0.0399779,-23.0176,1.55191,0.5,6.91562e-05
1515,-2.21188,0.0399778,-23.8259,1.55287,0.5,7.01489e-05
1516,-2.16188,0.0399777,-24.6933,1.5538,0.5,7.178e-05
1517,-2.11188,0.0399777,-30.0628,1.55674,0.5,7.35479e-05
1518,-2.06188,0.0399776,-31.3699,1.55757,0.5,7.17757e-05
1519,-2.01188,0.0399775,-32.7927,1.55838,0.5,7.27154e-05
1520,-1.96188,0.0399774,-34.3514,1.55916,0.5,7.37619e-05
1521,-1.91188,0.0399773,-43.0906,1.56147,0.5,7.42234e-05
1522,-1.86188,0.0399773,-45.584,1.56214,0.5,7.06086e-05
1523,-1.81188,0.0399773,-48.3529,1.5628,0.5,6.99272e-05
1524,-1.76188,0.0399773,-51.4491,1.56343,0.5,6.99949e-05
1525,-1.71188,0.0399773,-67.3338,1.56514,0.5,7.03612e-05
1526,-1.66188,0.0399773,-72.6795,1.56566,0.5,6.75553e-05
1527,-1.61188,0.0399773,-78.8312,1.56616,0.5,6.82191e-05
1528,-1.56188,0.0399773,-85.9701,1.56664,0.5,6.89012e-05
1529,-1.51188,0.0399773,-120.189,1.56781,0.5,6.95272e-05
1530,-1.46188,0.0399774,-134.261,1.56818,0.5,6.66894e-05
1531,-1.41188,0.0399774,-151.342,1.56853,0.5,6.71752e-05
1532,-1.36188,0.0399774,-172.386,1.56885,0.5,6.76572e-05
1533,-1.31188,0.0399775,-270.61,1.56956,0.5,6.80448e-05
1534,-1.26188,0.0399775,-322.979,1.56978,0.5,6.49402e-05
1535,-1.21188,0.0399776,-393.379,1.56998,0.5,6.50815e-05
1536,-1.16188,0.0399777,-491.202,1.57016,0.5,6.51453e-05
1537,-1.11188,0.0399778,-996.276,1.57048,0.5,6.50192e-05
1538,-1.06188,0.0399779,-1412.03,1.57058,0.5,6.13256e-05
1539,-1.01188,0.039978,-2156.64,1.57066,0.5,6.07007e-05
1540,-0.961879,0.0399782,-3718.05,1.57072,0.5,5.98405e-05
1541,-0.911879,0.0399784,-4.58846e+07,1.5708,0.5,5.85962e-05
1542,-0.861879,0.0399786,-160265,1.57079,0.5,5.3661e-05
1543,-0.811879,0.0399789,-125445,1.57079,0.5,5.14603e-05
1544,-0.761879,0.0399793,-97965.3,1.57079,0.5,4.86972e-05
1545,-0.711879,0.0399797,-76432.4,1.57079,0.5,0.862424
1546,-0.661915,0.0415317,-10.4015,1.50712,0.5,1.22468
1547,-0.611624,0.0472603,-3.73839,1.40645,0.5,1.33267
1548,-0.564776,0.0583765,-1.94858,1.27674,0.5,1.35018
1549,-0.518236,0.0757433,-1.27181,1.15111,0.5,1.21178
1550,-0.474494,0.0982751,-0.933242,1.03743,0.5,1.14043
1551,-0.434744,0.124678,-0.727195,0.929995,0.5,1.00877
1552,-0.39814,0.15506,-0.588985,0.828508,0.5,0.876052
1553,-0.363371,0.189815,-0.493971,0.744226,0.5,0.801296
1554,-0.330995,0.227796,-0.421666,0.668151,0.5,0.696813
1555,-0.30132,0.26822,-0.364509,0.597676,0.5,0.602972
1556,-0.274795,0.309867,-0.319734,0.536605,0.5,0.558873
1557,-0.250728,0.353147,-0.282601,0.479528,0.5,0.48165
1558,-0.229052,0.397269,-0.252433,0.43379,0.5,0.406999
1559,-0.20916,0.442636,-0.226463,0.393438,0.5,0.388013
