idx,car_position_x,car_position_y,etheta,cmd_vel.linear.x,cmd_vel.angular.z
197,13.7447,-0.0422931,0.101364,-0.0656147,0.8,0.0524039
198,13.8029,-0.0971192,0.0967669,-0.114848,0.8,0.0682959
199,13.8614,-0.151605,0.0891288,-0.155718,0.8,0.0606161
200,13.9203,-0.205724,-0.0298284,-0.387663,0.8,0.0486301
201,13.9795,-0.259533,-0.0574306,-0.289492,0.8,0.306108
202,14.0394,-0.312391,-0.0643151,-0.218649,0.8,0.302921
203,14.1008,-0.363496,-0.0860044,-0.217357,0.8,0.256692
204,14.1636,-0.412944,-0.106803,-0.19777,0.8,0.204026
205,14.2276,-0.460931,-0.124845,-0.161891,0.8,0.753894
206,14.2935,-0.506771,-0.144766,-0.150686,0.8,0.750954
207,14.3621,-0.54831,-0.162971,-0.150264,0.8,0.668641
208,14.4332,-0.585279,-0.177352,-0.142416,0.8,0.541084
209,14.5061,-0.618121,-0.184366,-0.125474,0.8,0.424089
210,14.5805,-0.64768,-0.00815387,-0.751561,0.8,0.345701
211,14.6559,-0.674651,-0.072278,-0.652752,0.8,0.347277
212,14.7321,-0.699146,-0.124582,-0.55178,0.8,0.291023
213,14.809,-0.721474,-0.163592,-0.44936,0.8,0.22278
214,14.8864,-0.741881,-0.193255,-0.34381,0.8,0.17211
215,14.9641,-0.760873,-0.209129,-0.228921,0.8,0.135086
216,15.0422,-0.778833,-0.214267,-0.114528,0.8,0.425903
217,15.1206,-0.794734,-0.212299,-0.0468144,0.8,0.420628
218,15.1997,-0.807637,-0.206405,0.00872643,0.8,0.350656
219,15.2792,-0.817615,-0.197303,0.0609619,0.8,0.276753
220,15.3589,-0.825232,-0.056385,-0.121941,0.8,0.224755
221,15.4388,-0.831012,-0.0620068,-0.0423731,0.8,0.488661
222,15.5188,-0.834173,-0.052953,0.00862448,0.8,0.470246
223,15.5989,-0.833791,-0.0497802,0.0439461,0.8,0.427534
224,15.6788,-0.830074,-0.0234377,0.140634,0.8,0.352076
225,15.7585,-0.823267,-0.0178803,0.148878,0.8,0.283265
226,15.8378,-0.813956,-0.00798187,0.167857,0.8,1.09049
227,15.9167,-0.801305,-0.0253495,0.11981,0.8,1.09305
228,15.9945,-0.78257,-0.0377231,0.0554661,0.8,1.02097
229,16.0687,-0.756142,-0.052781,-0.00762801,0.8,0.860911
230,16.141,-0.722216,-0.00720665,-0.205208,0.8,0.671311
231,16.2104,-0.682728,-0.0266581,-0.20791,0.8,0.673701
232,16.2771,-0.63876,-0.044976,-0.167892,0.8,0.559118
233,16.341,-0.590658,-0.0503872,-0.0999125,0.8,0.439585
234,16.402,-0.539567,-0.0348691,-0.029712,0.8,0.331766
235,16.4613,-0.485829,-0.017,0.0151227,0.8,0.0436244
236,16.5194,-0.430826,-0.0107192,0.0421919,0.8,-0.0397081
237,16.5775,-0.375754,-0.00910241,0.0646834,0.8,-0.0569066
238,16.6358,-0.320944,-0.0976362,0.131031,0.8,-0.0517116
239,16.6944,-0.266441,-0.0811813,0.183013,0.8,-0.0416135
240,16.7532,-0.212208,0.0417489,0.360952,0.8,-0.00206814
241,16.8122,-0.158117,0.0697741,0.315226,0.8,-0.280632
242,16.8719,-0.104667,0.0579234,0.167644,0.8,-0.301897
243,16.9331,-0.0529064,0.10833,0.238189,0.8,-0.258155
244,16.9957,-0.00287333,0.130936,0.210925,0.8,-0.200446
245,17.0594,0.0456136,0.150108,0.170102,0.8,-0.764775
246,17.1251,0.0917635,0.170333,0.151721,0.8,-0.755526
247,17.1933,0.133489,0.186187,0.147635,0.8,-0.668936
248,17.2642,0.170701,0.198921,0.133055,0.8,-0.53961
249,17.337,0.203863,0.208525,0.109002,0.8,-0.423117
250,17.4112,0.233757,0.0107996,0.756081,0.8,-0.329278
251,17.4866,0.261148,0.0753909,0.65438,0.8,-0.394085
252,17.5627,0.285913,0.124639,0.552729,0.8,-0.343438
253,17.6395,0.308082,0.162581,0.451158,0.8,-0.277411
254,17.7172,0.328082,0.190684,0.345101,0.8,-0.218732
255,17.7952,0.346164,0.210825,0.242365,0.8,-0.168406
256,17.8736,0.362917,0.223205,0.139532,0.8,-0.435004
257,17.9522,0.377424,0.216874,0.0591338,0.8,-0.420923
258,18.0314,0.388886,0.21198,0.00509333,0.8,-0.336615
259,18.1109,0.397466,0.204985,-0.0464354,0.8,-0.261277
260,18.1906,0.403785,0.0762143,0.118894,0.8,-0.196375
261,18.2706,0.408451,0.0816735,0.0382738,0.8,-0.452575
262,18.3508,0.410699,0.0811881,-0.00914106,0.8,-0.438824
263,18.4308,0.409633,0.0780283,-0.0478938,0.8,-0.3674
264,18.5106,0.405535,0.0722035,-0.083785,0.8,-0.291449
265,18.5907,0.398948,0.0403335,-0.164748,0.8,-0.227135
266,18.6705,0.390317,0.028054,-0.189848,0.8,-1.07564
267,18.7495,0.378704,0.0334267,-0.164027,0.8,-1.09086
268,18.8279,0.361396,0.0421413,-0.103209,0.8,-1.0449
269,18.9044,0.336384,0.0569071,-0.0434183,0.8,-0.900669
270,18.9785,0.304609,0.0120713,0.0740505,0.8,-0.727833
271,19.0496,0.267374,0.0251604,0.13784,0.8,-0.774444
272,19.1179,0.224893,0.0496926,0.172444,0.8,-0.653303
273,19.1822,0.178125,0.0669494,0.1472,0.8,-0.497573
274,19.2446,0.127114,0.0728984,0.0927004,0.8,-0.380455
275,19.3043,0.0737069,0.0671741,0.0373034,0.8,-0.0468986
276,19.3626,0.0189982,0.0643957,-0.012931,0.8,0.0491387
277,19.4209,-0.0357701,0.0636424,-0.0585845,0.8,0.0582313
278,19.4795,-0.0902404,0.147589,-0.13926,0.8,0.050816
279,19.5383,-0.144402,0.135303,-0.201298,0.8,0.040197
280,19.5974,-0.198306,-0.0143205,0.0399153,0.8,0.030764
281,19.6567,-0.252011,-0.0122259,-0.00191201,0.8,0.252824
282,19.7166,-0.30486,-0.00185101,-0.000622385,0.8,0.264986
283,19.7779,-0.356122,0.00550212,-0.033261,0.8,0.220178
284,19.8404,-0.405917,0.00454043,-0.0726765,0.8,0.173364
285,19.904,-0.454418,-0.000197422,-0.108238,0.8,0.758598
286,19.9695,-0.501017,-0.00991529,-0.144976,0.8,0.761023
287,20.0375,-0.543375,-0.03173,-0.176728,0.8,0.686832
288,20.1081,-0.581114,-0.0575914,-0.19535,0.8,0.559086
289,20.1808,-0.614641,-0.0802423,-0.198861,0.8,0.429801
290,20.2549,-0.644816,-0.0029437,-0.227155,0.8,0.331898
291,20.3301,-0.67245,-0.0273862,-0.243659,0.8,0.387568
292,20.4061,-0.697503,-0.0496676,-0.242497,0.8,0.318482
293,20.4828,-0.720081,-0.0707214,-0.223093,0.8,0.252075
294,20.5602,-0.740646,-0.0891031,-0.191233,0.8,0.196967
295,20.638,-0.759535,-0.0989204,-0.149663,0.8,0.153194
296,20.7161,-0.777217,-0.109757,-0.102343,0.8,0.442884
297,20.7946,-0.792737,-0.118571,-0.0789618,0.8,0.433456
298,20.8737,-0.805123,-0.124604,-0.0582724,0.8,0.359139
299,20.9532,-0.814506,-0.128876,-0.0302352,0.8,0.279237
300,21.0329,-0.821481,-0.0512556,-0.714715,0.8,0.210914
301,21.1129,-0.826703,-0.103855,-0.574061,0.8,0.319028
302,21.1926,-0.829924,-0.142942,-0.428453,0.8,0.329476
303,21.2728,-0.83083,-0.167282,-0.285847,0.8,0.282366
304,21.3524,-0.829487,-0.172907,-0.139819,0.8,0.228772
305,21.4323,-0.826325,-0.175284,-0.00980223,0.8,0.224828
306,21.5122,-0.821502,-0.168382,0.10514,0.8,1.11103
307,21.5911,-0.813678,-0.15155,0.152054,0.8,1.13241
308,21.669,-0.799933,-0.130843,0.138813,0.8,1.07337
309,21.7452,-0.778133,-0.117877,0.0952299,0.8,0.926534
310,21.8207,-0.74897,-0.110196,0.0831896,0.8,0.740969
311,21.8928,-0.714779,-0.0501946,-0.387013,0.8,0.640421
312,21.9626,-0.675833,-0.0730895,-0.264252,0.8,0.798098
313,22.0293,-0.632079,-0.0881017,-0.182601,0.8,0.707666
314,22.0926,-0.583381,-0.0977584,-0.109998,0.8,0.573546
315,22.1528,-0.530637,-0.103123,-0.038994,0.8,0.443305
316,22.2101,-0.474834,-0.10329,0.0381043,0.8,0.328756
317,22.2652,-0.416835,-0.0981563,0.104159,0.8,0.245772
318,22.3187,-0.357108,-0.087862,0.162979,0.8,0.181482
319,22.3708,-0.296467,-0.0732308,0.207482,0.8,0.138639
320,22.4219,-0.234979,-0.0553415,0.236693,0.8,-0.3309
321,22.4733,-0.17341,-0.034037,0.274295,0.8,-0.388342
322,22.5263,-0.113305,-0.00995432,0.306326,0.8,-0.368529
323,22.5816,-0.0552208,0.0158019,0.319207,0.8,-0.304369
324,22.6388,0.000827733,0.0416762,0.312721,0.8,-0.24099
325,22.6976,0.0551854,0.06599,0.28188,0.8,-0.181883
326,22.7576,0.108237,0.0867213,0.227135,0.8,-0.139581
327,22.8184,0.160294,0.101928,0.148134,0.8,-0.110567
328,22.8798,0.211588,0.109749,0.0445238,0.8,-0.0911121
329,22.9418,0.262268,0.108381,-0.0814095,0.8,-0.0800958
330,23.0041,0.312431,0.0961222,-0.224581,0.8,-0.0154103
331,23.0669,0.362078,0.0713814,-0.375823,0.8,0.0016373
332,23.1298,0.411443,0.03221,-0.531761,0.8,0.0270357
max_vel time,3,101000000
tracking time,33,138000000
