idx,cte,etheta,cmd_vel.linear.x,cmd_vel.angular.z
424,-0.0355078,0.119095,0.787997,0.127346
425,-0.0364397,0.135058,0.786178,0.132235
426,-0.0401829,0.146515,0.788107,0.118606
427,-0.0394978,0.157253,0.783522,0.120248
428,-0.0380044,0.168213,0.783365,0.141566
429,-0.0358527,0.181178,0.78183,0.152098
430,0.00868516,-0.108746,0.780477,0.159029
431,0.0156669,-0.0941608,0.792218,0.59708
432,0.0191858,-0.0434747,0.785881,0.437149
433,0.0197905,-0.0054792,0.794746,0.256266
434,0.0169852,0.0186214,0.791304,0.143935
435,0.0129863,0.0325767,0.794494,0.077997
436,0.00845604,0.0401809,0.794674,0.0505112
437,0.00918084,0.0405044,0.792741,0.0522109
438,0.00513821,0.0453235,0.7938,0.114432
439,0.000958201,0.0586236,0.792032,0.117509
440,0.00876317,0.0305007,0.792825,0.0969941
441,-0.0125132,0.0395406,0.790849,0.0785609
442,-0.0292816,0.0469702,0.789061,0.120744
443,-0.027938,0.0444979,0.788734,0.161181
444,-0.0480811,0.0730643,0.788391,0.195928
445,-0.0536756,0.0912666,0.791078,0.237798
446,-0.0573183,0.111755,0.78715,0.222109
447,-0.0581644,0.132653,0.786303,0.236979
448,-0.0575352,0.155854,0.785795,0.20954
449,-0.0558381,0.176527,0.783301,0.181135
450,-0.0232628,0.0318153,0.784059,0.158624
451,-0.0169306,0.0475523,0.78873,0.344483
452,-0.0116986,0.083636,0.786972,0.250335
453,-0.00284403,0.110079,0.796896,0.117535
454,-0.000229604,0.122405,0.792871,0.0586837
455,0.00223482,0.128534,0.795628,0.0232515
456,0.003778,0.129324,0.797042,0.00309334
457,0.00681564,0.129917,0.796446,-0.000988622
458,0.0100793,0.130077,0.799031,-0.00816164
459,0.0135169,0.12954,0.798542,-0.0166662
460,0.0349035,-0.158386,0.800232,-0.0261211
461,0.0560409,-0.160679,0.791732,0.417263
462,0.0708675,-0.120704,0.790472,0.259785
463,0.0821554,-0.0950788,0.787826,0.00145924
464,0.0840269,-0.0949758,0.788019,-0.176195
465,0.0826536,-0.111868,0.790162,-0.23332
466,0.0794377,-0.134313,0.789067,-0.225578
467,0.0777541,-0.157247,0.788609,-0.19752
468,0.0719355,-0.175801,0.788738,-0.151709
469,0.0649603,-0.190217,0.789609,-0.136386
470,-0.0128336,0.127184,0.790976,-0.123815
471,-0.0128336,0.127184,0.788438,-0.478381
472,-0.0514918,0.0622204,0.786906,-0.385726
473,-0.0606212,0.0274782,0.784741,0.0488323
474,-0.0627457,0.028672,0.790172,0.213841
475,-0.0638965,0.0485327,0.790835,0.267772
476,-0.0637039,0.0750131,0.789761,0.236597
477,-0.0572904,0.0987588,0.789446,0.189359
478,-0.0553703,0.121171,0.788808,0.188971
479,-0.052801,0.139959,0.790227,0.140674
480,-0.0195916,0.161781,0.789226,0.115745
481,-0.0247572,0.173628,0.791177,0.0337536
482,-0.0274883,0.177353,0.790865,0.0400696
483,-0.027727,0.18153,0.791741,0.0673985
